slide_name,specimen_name,date_slide_prepped,preparator,slide_type,arthropod_cuticle.,branchiopod_cuticle.,clamShrimp_cuticle.,plant.algal_cuticle.,other.,Morpho1,Morpho3,Preservation,strat_height,Description.notes,Imaged,sample_name,Mass..g.,Mesh,HF_date,Water_.date,Collection_date,acid_time,rinse_time,Inspection.complete.,Notes_pre.maceration,Notes_duringmaceration,Notes_post.maceration,Notes_microscopeobservations,rock_name,base..from.lower.SS..cm.,top.from.lower.SS..cm.,date_collected,collector,field_notes,locality_name,microsite_name,lat,long,rock_unit,site_notes,Va1,Va2,PhL,NoH,No,OrR,TrP,OrS,ApT,Va,Tr,BrF,NoC,TrA,ApW,BrA,U,ApB,Ap,Va3,Sp,OrF,Ph,TrS,SpT,Ap?,Br,Va4,Va6,Va?,Or?,BrM,Or,Tr?,TrC,SpS,PhI,PhS
CSD-388,CSD-388,10/18/23,Shreya Jariwala,specimen,x,x,,,,Ap,ApT2,1,82,partial mandible? Smooth grinding surface; coll. Guillermo 10/2/23,x,CSD-23-I.2,5.1,0,4/8/23,4/11/23,4/17/23,3,6,0,"liverworts on both sides, ostracods and beautifully branching liverworts on the other*closely associated with CSD-23-H","well-dissolved mostly, some chunks",nice liverworts,0,6.27.22-CSD-3,80,84,6/27/22,Susan Tremblay,"liverwort and other plant bearing rocks collected by Susan, top of l.w. layer",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-389,CSD-389,10/18/23,Shreya Jariwala,specimen,,,,,x,Or,OrR,NA,82,two associated(?) orbs (***look a bit like arthropod eye caps…**); coll. Shreya 9/20/23,x,CSD-23-I.2,5.1,0,4/8/23,4/11/23,4/17/23,3,6,0,"liverworts on both sides, ostracods and beautifully branching liverworts on the other*closely associated with CSD-23-H","well-dissolved mostly, some chunks",nice liverworts,0,6.27.22-CSD-3,80,84,6/27/22,Susan Tremblay,"liverwort and other plant bearing rocks collected by Susan, top of l.w. layer",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-390,CSD-390a,10/19/23,Jamie Hernandez,specimen,,,,,x,Or,OrF1,2,82,partial frisbeekite; coll shreya 10/17/23,x,CSD-23-I.2,5.1,0,4/8/23,4/11/23,4/17/23,3,6,0,"liverworts on both sides, ostracods and beautifully branching liverworts on the other*closely associated with CSD-23-H","well-dissolved mostly, some chunks",nice liverworts,0,6.27.22-CSD-3,80,84,6/27/22,Susan Tremblay,"liverwort and other plant bearing rocks collected by Susan, top of l.w. layer",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-390,CSD-390b,10/19/23,Jamie Hernandez,specimen,,,,,x,Or,OrF1,1,82,partial frisbeekite; coll shreya 10/17/23,x,CSD-23-I.2,5.1,0,4/8/23,4/11/23,4/17/23,3,6,0,"liverworts on both sides, ostracods and beautifully branching liverworts on the other*closely associated with CSD-23-H","well-dissolved mostly, some chunks",nice liverworts,0,6.27.22-CSD-3,80,84,6/27/22,Susan Tremblay,"liverwort and other plant bearing rocks collected by Susan, top of l.w. layer",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-390,CSD-390c,10/19/23,Jamie Hernandez,specimen,,,,,x,Or,OrF1,1,82,partial frisbeekite; coll shreya 10/17/23,x,CSD-23-I.2,5.1,0,4/8/23,4/11/23,4/17/23,3,6,0,"liverworts on both sides, ostracods and beautifully branching liverworts on the other*closely associated with CSD-23-H","well-dissolved mostly, some chunks",nice liverworts,0,6.27.22-CSD-3,80,84,6/27/22,Susan Tremblay,"liverwort and other plant bearing rocks collected by Susan, top of l.w. layer",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-392,CSD-392a,10/19/23,Jamie Hernandez,specimen,x,,,,,Ap,ApW2,3,82,serial short segments; coll liuliu 4/24/23,x,CSD-23-I.2,5.1,0,4/8/23,4/11/23,4/17/23,3,6,0,"liverworts on both sides, ostracods and beautifully branching liverworts on the other*closely associated with CSD-23-H","well-dissolved mostly, some chunks",nice liverworts,0,6.27.22-CSD-3,80,84,6/27/22,Susan Tremblay,"liverwort and other plant bearing rocks collected by Susan, top of l.w. layer",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-392,CSD-392b,10/19/23,Jamie Hernandez,specimen,,,,x,,No,NoC1,1,82,algal node circular partial; coll liuliu 4/24/23,x,CSD-23-I.2,5.1,0,4/8/23,4/11/23,4/17/23,3,6,0,"liverworts on both sides, ostracods and beautifully branching liverworts on the other*closely associated with CSD-23-H","well-dissolved mostly, some chunks",nice liverworts,0,6.27.22-CSD-3,80,84,6/27/22,Susan Tremblay,"liverwort and other plant bearing rocks collected by Susan, top of l.w. layer",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-394,CSD-394,10/24/23,Shreya Jariwala,specimen,x,,,,,U,U,NA,82,arthropod (clam shrimp) cuticle with holes?; coll guillermo 10/23/23,NA,CSD-23-I.2,5.1,0,4/8/23,4/11/23,4/17/23,3,6,0,"liverworts on both sides, ostracods and beautifully branching liverworts on the other*closely associated with CSD-23-H","well-dissolved mostly, some chunks",nice liverworts,0,6.27.22-CSD-3,80,84,6/27/22,Susan Tremblay,"liverwort and other plant bearing rocks collected by Susan, top of l.w. layer",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-397,CSD-397,10/24/23,Shreya Jariwala,specimen,x,,,,x,Ap,Ap,1,82,blackened arthropod scrap with scrappy fungi; coll guillermo 10/23/23,x,CSD-23-I.2,5.1,0,4/8/23,4/11/23,4/17/23,3,6,0,"liverworts on both sides, ostracods and beautifully branching liverworts on the other*closely associated with CSD-23-H","well-dissolved mostly, some chunks",nice liverworts,0,6.27.22-CSD-3,80,84,6/27/22,Susan Tremblay,"liverwort and other plant bearing rocks collected by Susan, top of l.w. layer",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-399,CSD-399,11/1/23,Shreya Jariwala,specimen,x,,,,,Tr,Tr,1,82,transparent cuticle w interesting texture like Cairocaris + regular circular indentations; coll guillermo 10/30/23,x,CSD-23-I.2,5.1,0,4/8/23,4/11/23,4/17/23,3,6,0,"liverworts on both sides, ostracods and beautifully branching liverworts on the other*closely associated with CSD-23-H","well-dissolved mostly, some chunks",nice liverworts,0,6.27.22-CSD-3,80,84,6/27/22,Susan Tremblay,"liverwort and other plant bearing rocks collected by Susan, top of l.w. layer",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-402,CSD-402a,10/18/23,Jamie Hernandez,specimen,,,,,x,Or,OrF1,1,82,broken frisbeekite,x,CSD-23-I.2,5.1,0,4/8/23,4/11/23,4/17/23,3,6,0,"liverworts on both sides, ostracods and beautifully branching liverworts on the other*closely associated with CSD-23-H","well-dissolved mostly, some chunks",nice liverworts,0,6.27.22-CSD-3,80,84,6/27/22,Susan Tremblay,"liverwort and other plant bearing rocks collected by Susan, top of l.w. layer",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-402,CSD-402b,10/18/23,Jamie Hernandez,specimen,x,,,,,Sp,SpT1,1,82,one large spine + 2 smaller,x,CSD-23-I.2,5.1,0,4/8/23,4/11/23,4/17/23,3,6,0,"liverworts on both sides, ostracods and beautifully branching liverworts on the other*closely associated with CSD-23-H","well-dissolved mostly, some chunks",nice liverworts,0,6.27.22-CSD-3,80,84,6/27/22,Susan Tremblay,"liverwort and other plant bearing rocks collected by Susan, top of l.w. layer",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-403,CSD-403,11/7/23,Shreya Jariwala,specimen,,,,,x,Or,OrR,NA,82,degraded orb?,x,CSD-23-I.2,5.1,0,4/8/23,4/11/23,4/17/23,3,6,0,"liverworts on both sides, ostracods and beautifully branching liverworts on the other*closely associated with CSD-23-H","well-dissolved mostly, some chunks",nice liverworts,0,6.27.22-CSD-3,80,84,6/27/22,Susan Tremblay,"liverwort and other plant bearing rocks collected by Susan, top of l.w. layer",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-404,CSD-404,10/25/23,Shreya Jariwala,specimen,,,,,x,Or,Or,NA,82,Cuticle scrap and orb thing,x,CSD-23-I.2,5.1,0,4/8/23,4/11/23,4/17/23,3,6,0,"liverworts on both sides, ostracods and beautifully branching liverworts on the other*closely associated with CSD-23-H","well-dissolved mostly, some chunks",nice liverworts,0,6.27.22-CSD-3,80,84,6/27/22,Susan Tremblay,"liverwort and other plant bearing rocks collected by Susan, top of l.w. layer",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-405,CSD-405,11/7/23,Shreya Jariwala,specimen,,,,x,,Br,BrM2,1,82,degraded fungi,x,CSD-23-I.2,5.1,0,4/8/23,4/11/23,4/17/23,3,6,0,"liverworts on both sides, ostracods and beautifully branching liverworts on the other*closely associated with CSD-23-H","well-dissolved mostly, some chunks",nice liverworts,0,6.27.22-CSD-3,80,84,6/27/22,Susan Tremblay,"liverwort and other plant bearing rocks collected by Susan, top of l.w. layer",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-406,CSD-406,11/8/23,Shreya Jariwala,specimen,,,,,,Sp,Sp,1,82,very degraded cuticle with internal spines,x,CSD-23-I.2,5.1,0,4/8/23,4/11/23,4/17/23,3,6,0,"liverworts on both sides, ostracods and beautifully branching liverworts on the other*closely associated with CSD-23-H","well-dissolved mostly, some chunks",nice liverworts,0,6.27.22-CSD-3,80,84,6/27/22,Susan Tremblay,"liverwort and other plant bearing rocks collected by Susan, top of l.w. layer",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-407,CSD-407,11/8/23,Shreya Jariwala,specimen,x,,,,,Ap,Ap,1,82,"cuticle piece with chain-like structure, possibly a degraded setal row?",x,CSD-23-I.2,5.1,0,4/8/23,4/11/23,4/17/23,3,6,0,"liverworts on both sides, ostracods and beautifully branching liverworts on the other*closely associated with CSD-23-H","well-dissolved mostly, some chunks",nice liverworts,0,6.27.22-CSD-3,80,84,6/27/22,Susan Tremblay,"liverwort and other plant bearing rocks collected by Susan, top of l.w. layer",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-409,CSD-409,11/8/23,Shreya Jariwala,specimen,,,,,x,Br,BrM,1,82,VERY dense fungi,x,CSD-23-I.2,5.1,0,4/8/23,4/11/23,4/17/23,3,6,0,"liverworts on both sides, ostracods and beautifully branching liverworts on the other*closely associated with CSD-23-H","well-dissolved mostly, some chunks",nice liverworts,0,6.27.22-CSD-3,80,84,6/27/22,Susan Tremblay,"liverwort and other plant bearing rocks collected by Susan, top of l.w. layer",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-411,CSD-411,11/8/23,Shreya Jariwala,specimen,x,,,,,Tr,Tr,1,82,arthropod cuticle scrap?,x,CSD-23-I.2,5.1,0,4/8/23,4/11/23,4/17/23,3,6,0,"liverworts on both sides, ostracods and beautifully branching liverworts on the other*closely associated with CSD-23-H","well-dissolved mostly, some chunks",nice liverworts,0,6.27.22-CSD-3,80,84,6/27/22,Susan Tremblay,"liverwort and other plant bearing rocks collected by Susan, top of l.w. layer",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-413,CSD-413,11/8/23,Shreya Jariwala,specimen,,,,x,,Ph,Ph,1,82,possible liverwort midrib but cellular? Collected Guillermo 11/6/2023,x,CSD-23-I.2,5.1,0,4/8/23,4/11/23,4/17/23,3,6,0,"liverworts on both sides, ostracods and beautifully branching liverworts on the other*closely associated with CSD-23-H","well-dissolved mostly, some chunks",nice liverworts,0,6.27.22-CSD-3,80,84,6/27/22,Susan Tremblay,"liverwort and other plant bearing rocks collected by Susan, top of l.w. layer",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-416,CSD-416,11/8/23,Shreya Jariwala,specimen,,,,x,x,Br,BrM,1,82,liverwort and some fungi,x,CSD-23-I.2,5.1,0,4/8/23,4/11/23,4/17/23,3,6,0,"liverworts on both sides, ostracods and beautifully branching liverworts on the other*closely associated with CSD-23-H","well-dissolved mostly, some chunks",nice liverworts,0,6.27.22-CSD-3,80,84,6/27/22,Susan Tremblay,"liverwort and other plant bearing rocks collected by Susan, top of l.w. layer",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-420,CSD-420,11/15/23,Shreya Jariwala,specimen,x,x,,,,Ap,ApB1,1,82,very degraded edge,x,CSD-23-I.2,5.1,0,4/8/23,4/11/23,4/17/23,3,6,0,"liverworts on both sides, ostracods and beautifully branching liverworts on the other*closely associated with CSD-23-H","well-dissolved mostly, some chunks",nice liverworts,0,6.27.22-CSD-3,80,84,6/27/22,Susan Tremblay,"liverwort and other plant bearing rocks collected by Susan, top of l.w. layer",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-421,CSD-421,11/15/23,Shreya Jariwala,specimen,,,,,x,Br,BrM2,2,82,nice fungi,x (worth taking some more zoomed in photos),CSD-23-I.2,5.1,0,4/8/23,4/11/23,4/17/23,3,6,0,"liverworts on both sides, ostracods and beautifully branching liverworts on the other*closely associated with CSD-23-H","well-dissolved mostly, some chunks",nice liverworts,0,6.27.22-CSD-3,80,84,6/27/22,Susan Tremblay,"liverwort and other plant bearing rocks collected by Susan, top of l.w. layer",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-423,CSD-423,11/15/23,Shreya Jariwala,specimen,,,,x,x,No,NoH1,1,82,broken edge of node with attached orb ,x,CSD-23-I.2,5.1,0,4/8/23,4/11/23,4/17/23,3,6,0,"liverworts on both sides, ostracods and beautifully branching liverworts on the other*closely associated with CSD-23-H","well-dissolved mostly, some chunks",nice liverworts,0,6.27.22-CSD-3,80,84,6/27/22,Susan Tremblay,"liverwort and other plant bearing rocks collected by Susan, top of l.w. layer",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-424,CSD-424a,11/17/23,Tanner Frank ,specimen,,,,,x,Or,OrR,NA,82,linear series of 3-4 connected orbs ,x,CSD-23-I.2,5.1,0,4/8/23,4/11/23,4/17/23,3,6,0,"liverworts on both sides, ostracods and beautifully branching liverworts on the other*closely associated with CSD-23-H","well-dissolved mostly, some chunks",nice liverworts,0,6.27.22-CSD-3,80,84,6/27/22,Susan Tremblay,"liverwort and other plant bearing rocks collected by Susan, top of l.w. layer",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-424,CSD-424b,11/17/23,Tanner Frank ,specimen,,,,x,,No,NoC1,3,82,"connected sets of circular nodes, nicely preserved",x,CSD-23-I.2,5.1,0,4/8/23,4/11/23,4/17/23,3,6,0,"liverworts on both sides, ostracods and beautifully branching liverworts on the other*closely associated with CSD-23-H","well-dissolved mostly, some chunks",nice liverworts,0,6.27.22-CSD-3,80,84,6/27/22,Susan Tremblay,"liverwort and other plant bearing rocks collected by Susan, top of l.w. layer",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-424,CSD-424c,11/17/23,Tanner Frank ,specimen,,,,x,,No,NoH1,3,82,"hexagons + orbs + branches, broke somewhat in prep",x,CSD-23-I.2,5.1,0,4/8/23,4/11/23,4/17/23,3,6,0,"liverworts on both sides, ostracods and beautifully branching liverworts on the other*closely associated with CSD-23-H","well-dissolved mostly, some chunks",nice liverworts,0,6.27.22-CSD-3,80,84,6/27/22,Susan Tremblay,"liverwort and other plant bearing rocks collected by Susan, top of l.w. layer",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-424,CSD-424d,11/17/23,Tanner Frank ,specimen,,,,x,,No,NoH1,1,82,partial hexagon,x,CSD-23-I.2,5.1,0,4/8/23,4/11/23,4/17/23,3,6,0,"liverworts on both sides, ostracods and beautifully branching liverworts on the other*closely associated with CSD-23-H","well-dissolved mostly, some chunks",nice liverworts,0,6.27.22-CSD-3,80,84,6/27/22,Susan Tremblay,"liverwort and other plant bearing rocks collected by Susan, top of l.w. layer",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-424,CSD-424e,11/17/23,Tanner Frank ,specimen,x,,,,,Ap,ApT1,1,82,"only terminal end preserved, associated w 424e",x,CSD-23-I.2,5.1,0,4/8/23,4/11/23,4/17/23,3,6,0,"liverworts on both sides, ostracods and beautifully branching liverworts on the other*closely associated with CSD-23-H","well-dissolved mostly, some chunks",nice liverworts,0,6.27.22-CSD-3,80,84,6/27/22,Susan Tremblay,"liverwort and other plant bearing rocks collected by Susan, top of l.w. layer",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-424,CSD-424e,11/17/23,Tanner Frank ,specimen,,,,,x,Or,OrR1,1,82,"one orb, associated w 424d",x,CSD-23-I.2,5.1,0,4/8/23,4/11/23,4/17/23,3,6,0,"liverworts on both sides, ostracods and beautifully branching liverworts on the other*closely associated with CSD-23-H","well-dissolved mostly, some chunks",nice liverworts,0,6.27.22-CSD-3,80,84,6/27/22,Susan Tremblay,"liverwort and other plant bearing rocks collected by Susan, top of l.w. layer",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-425,CSD-425a,11/17/23,Tanner Frank ,specimen,x,,,,,Ap,ApW4,2,82,partial appendage with joint? ,x (take more photos),CSD-23-I.2,5.1,0,4/8/23,4/11/23,4/17/23,3,6,0,"liverworts on both sides, ostracods and beautifully branching liverworts on the other*closely associated with CSD-23-H","well-dissolved mostly, some chunks",nice liverworts,0,6.27.22-CSD-3,80,84,6/27/22,Susan Tremblay,"liverwort and other plant bearing rocks collected by Susan, top of l.w. layer",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-425,CSD-425b,11/17/23,Tanner Frank ,specimen,,,,x,,No,NoC,1,82,looks like two elliptical nodes?,x,CSD-23-I.2,5.1,0,4/8/23,4/11/23,4/17/23,3,6,0,"liverworts on both sides, ostracods and beautifully branching liverworts on the other*closely associated with CSD-23-H","well-dissolved mostly, some chunks",nice liverworts,0,6.27.22-CSD-3,80,84,6/27/22,Susan Tremblay,"liverwort and other plant bearing rocks collected by Susan, top of l.w. layer",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
