slide_name,specimen_name,date_slide_prepped,preparator,slide_type,arthropod_cuticle.,branchiopod_cuticle.,clamShrimp_cuticle.,plant.algal_cuticle.,other.,Morpho1,Morpho2,Morpho3,Preservation,strat_height,Description.notes,no_specimens,Imaged,sample_name,Mass..g.,Mesh,HF_date,Water_.date,Collection_date,acid_time,rinse_time,Inspection.complete.,Notes_pre.maceration,Notes_duringmaceration,Notes_post.maceration,Notes_microscopeobservations,rock_name,base..from.lower.SS..cm.,top.from.lower.SS..cm.,date_collected,collector,field_notes,locality_name,microsite_name,lat,long,rock_unit,site_notes
CSD-86,CSD-86d,9/22/22,Liuliu Gould,specimen,x,,,,,Ap,ApT,ApT1,1,76,double spike,1,x,CSD-22-B,~6,105µm,7/27/22,7/29/22,8/3/22,2,5,0,"thin, dark grey-green shale pieces with some yellowy and rusty spots; very nice ostracods; shiny surface liverworts","dissolved quickly, lots of plant material and sediment",large liverworts,**smaller liverworts but lots of arthropod frags including fairy shrimp bits! Including setaceous endites; articulated arthropod walking leg with spines and macrosetal socket; collected by Guillermo 9/30/2022,6.28.22-CSD-1,75.5,76.5,6/28/22,Tanner Frank,"loose rocks with nice liverworts from CSD, includes an individually wrapped conchostracan from the same place",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-86,CSD-86e,9/22/22,Liuliu Gould,specimen,x,x,,,,Ap,ApB,ApB,1,76,serrated margin + some liverwort?cells,1,x,CSD-22-B,~6,105µm,7/27/22,7/29/22,8/3/22,2,5,0,"thin, dark grey-green shale pieces with some yellowy and rusty spots; very nice ostracods; shiny surface liverworts","dissolved quickly, lots of plant material and sediment",large liverworts,**smaller liverworts but lots of arthropod frags including fairy shrimp bits! Including setaceous endites; articulated arthropod walking leg with spines and macrosetal socket; collected by Guillermo 9/30/2022,6.28.22-CSD-1,75.5,76.5,6/28/22,Tanner Frank,"loose rocks with nice liverworts from CSD, includes an individually wrapped conchostracan from the same place",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-92,CSD-92.1,9/29/22,Tanner Frank,specimen,x,x,,,,Ap,ApB,ApB1,3,76,two connected serrated appendage lobes; 9/23/2022; collected by Guillermo (preservation same for .1 and.2),1,x,CSD-22-B,~6,105µm,7/27/22,7/29/22,8/3/22,2,5,0,"thin, dark grey-green shale pieces with some yellowy and rusty spots; very nice ostracods; shiny surface liverworts","dissolved quickly, lots of plant material and sediment",large liverworts,**smaller liverworts but lots of arthropod frags including fairy shrimp bits! Including setaceous endites; articulated arthropod walking leg with spines and macrosetal socket; collected by Guillermo 9/30/2022,6.28.22-CSD-1,75.5,76.5,6/28/22,Tanner Frank,"loose rocks with nice liverworts from CSD, includes an individually wrapped conchostracan from the same place",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-92,CSD-92.2,9/29/22,Tanner Frank,specimen,x,x,,,,Ap,ApB,ApB2,NA,76,two connected serrated appendage lobes; 9/23/2022; collected by Guillermo (preservation same for .1 and.2),1,x,CSD-22-B,~6,105µm,7/27/22,7/29/22,8/3/22,2,5,0,"thin, dark grey-green shale pieces with some yellowy and rusty spots; very nice ostracods; shiny surface liverworts","dissolved quickly, lots of plant material and sediment",large liverworts,**smaller liverworts but lots of arthropod frags including fairy shrimp bits! Including setaceous endites; articulated arthropod walking leg with spines and macrosetal socket; collected by Guillermo 9/30/2022,6.28.22-CSD-1,75.5,76.5,6/28/22,Tanner Frank,"loose rocks with nice liverworts from CSD, includes an individually wrapped conchostracan from the same place",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-93,CSD-93,9/29/22,Tanner Frank,specimen,x,,,,,Ap,ApW,ApW1,3,76,segmented appendage with macrosetae; collected by Liuliu,1,x,CSD-22-B,~6,105µm,7/27/22,7/29/22,8/3/22,2,5,0,"thin, dark grey-green shale pieces with some yellowy and rusty spots; very nice ostracods; shiny surface liverworts","dissolved quickly, lots of plant material and sediment",large liverworts,**smaller liverworts but lots of arthropod frags including fairy shrimp bits! Including setaceous endites; articulated arthropod walking leg with spines and macrosetal socket; collected by Guillermo 9/30/2022,6.28.22-CSD-1,75.5,76.5,6/28/22,Tanner Frank,"loose rocks with nice liverworts from CSD, includes an individually wrapped conchostracan from the same place",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-94,CSD-94a,9/29/22,Tanner Frank,specimen,x,x,,,,Ap,ApB,ApB,2,76,nicely preserved lobe w rectangular shape; collected by Liuliu 9/22/22,1,x,CSD-22-B,~6,105µm,7/27/22,7/29/22,8/3/22,2,5,0,"thin, dark grey-green shale pieces with some yellowy and rusty spots; very nice ostracods; shiny surface liverworts","dissolved quickly, lots of plant material and sediment",large liverworts,**smaller liverworts but lots of arthropod frags including fairy shrimp bits! Including setaceous endites; articulated arthropod walking leg with spines and macrosetal socket; collected by Guillermo 9/30/2022,6.28.22-CSD-1,75.5,76.5,6/28/22,Tanner Frank,"loose rocks with nice liverworts from CSD, includes an individually wrapped conchostracan from the same place",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-94,CSD-94b,9/29/22,Tanner Frank,specimen,x,x,,,,Ap,ApB,ApB1,2,76,nicely preserved lobe; collected by Liuliu 9/22/22,1,x,CSD-22-B,~6,105µm,7/27/22,7/29/22,8/3/22,2,5,0,"thin, dark grey-green shale pieces with some yellowy and rusty spots; very nice ostracods; shiny surface liverworts","dissolved quickly, lots of plant material and sediment",large liverworts,**smaller liverworts but lots of arthropod frags including fairy shrimp bits! Including setaceous endites; articulated arthropod walking leg with spines and macrosetal socket; collected by Guillermo 9/30/2022,6.28.22-CSD-1,75.5,76.5,6/28/22,Tanner Frank,"loose rocks with nice liverworts from CSD, includes an individually wrapped conchostracan from the same place",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-94,CSD-94c,9/29/22,Tanner Frank,specimen,x,x,,,,Ap,ApB,ApB,1,76,well sclerotized serrated margin; collected by Liuliu 9/22/22,1,x,CSD-22-B,~6,105µm,7/27/22,7/29/22,8/3/22,2,5,0,"thin, dark grey-green shale pieces with some yellowy and rusty spots; very nice ostracods; shiny surface liverworts","dissolved quickly, lots of plant material and sediment",large liverworts,**smaller liverworts but lots of arthropod frags including fairy shrimp bits! Including setaceous endites; articulated arthropod walking leg with spines and macrosetal socket; collected by Guillermo 9/30/2022,6.28.22-CSD-1,75.5,76.5,6/28/22,Tanner Frank,"loose rocks with nice liverworts from CSD, includes an individually wrapped conchostracan from the same place",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-94,CSD-94d,9/29/22,Tanner Frank,specimen,x,x,,,,Ap,ApB,ApB,1,76,"serrated margin, associated w CSD-94f; collected by Liuliu 9/22/22",1,x,CSD-22-B,~6,105µm,7/27/22,7/29/22,8/3/22,2,5,0,"thin, dark grey-green shale pieces with some yellowy and rusty spots; very nice ostracods; shiny surface liverworts","dissolved quickly, lots of plant material and sediment",large liverworts,**smaller liverworts but lots of arthropod frags including fairy shrimp bits! Including setaceous endites; articulated arthropod walking leg with spines and macrosetal socket; collected by Guillermo 9/30/2022,6.28.22-CSD-1,75.5,76.5,6/28/22,Tanner Frank,"loose rocks with nice liverworts from CSD, includes an individually wrapped conchostracan from the same place",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-94,CSD-94e,9/29/22,Tanner Frank,specimen,x,x,,,,Sp,SpT,SpT1,2,76,5 connected spikes; collected by Liuliu 9/22/22,1,x,CSD-22-B,~6,105µm,7/27/22,7/29/22,8/3/22,2,5,0,"thin, dark grey-green shale pieces with some yellowy and rusty spots; very nice ostracods; shiny surface liverworts","dissolved quickly, lots of plant material and sediment",large liverworts,**smaller liverworts but lots of arthropod frags including fairy shrimp bits! Including setaceous endites; articulated arthropod walking leg with spines and macrosetal socket; collected by Guillermo 9/30/2022,6.28.22-CSD-1,75.5,76.5,6/28/22,Tanner Frank,"loose rocks with nice liverworts from CSD, includes an individually wrapped conchostracan from the same place",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-94,CSD-94f,9/29/22,Tanner Frank,specimen,x,x,,,,Ap,Ap,Ap,2,76,"hemisphere structure, like eyecap, associated w CSD-94d; collected by Liuliu 9/22/22",1,x,CSD-22-B,~6,105µm,7/27/22,7/29/22,8/3/22,2,5,0,"thin, dark grey-green shale pieces with some yellowy and rusty spots; very nice ostracods; shiny surface liverworts","dissolved quickly, lots of plant material and sediment",large liverworts,**smaller liverworts but lots of arthropod frags including fairy shrimp bits! Including setaceous endites; articulated arthropod walking leg with spines and macrosetal socket; collected by Guillermo 9/30/2022,6.28.22-CSD-1,75.5,76.5,6/28/22,Tanner Frank,"loose rocks with nice liverworts from CSD, includes an individually wrapped conchostracan from the same place",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-95,CSD-95a,9/29/22,Tanner Frank,specimen,x,x,,,,Ap,ApT,ApT15,1,76,Partial appendage bit with complex spines somewhere between SpS1 and SpS2; collected by Liuliu 9/22/22,1,x,CSD-22-B,~6,105µm,7/27/22,7/29/22,8/3/22,2,5,0,"thin, dark grey-green shale pieces with some yellowy and rusty spots; very nice ostracods; shiny surface liverworts","dissolved quickly, lots of plant material and sediment",large liverworts,**smaller liverworts but lots of arthropod frags including fairy shrimp bits! Including setaceous endites; articulated arthropod walking leg with spines and macrosetal socket; collected by Guillermo 9/30/2022,6.28.22-CSD-1,75.5,76.5,6/28/22,Tanner Frank,"loose rocks with nice liverworts from CSD, includes an individually wrapped conchostracan from the same place",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-95,CSD-95b,9/29/22,Tanner Frank,specimen,x,x,,,,Ap,ApB,ApB1,2,76,serrated lobe well preserved; collected by Liuliu 9/22/22,1,x,CSD-22-B,~6,105µm,7/27/22,7/29/22,8/3/22,2,5,0,"thin, dark grey-green shale pieces with some yellowy and rusty spots; very nice ostracods; shiny surface liverworts","dissolved quickly, lots of plant material and sediment",large liverworts,**smaller liverworts but lots of arthropod frags including fairy shrimp bits! Including setaceous endites; articulated arthropod walking leg with spines and macrosetal socket; collected by Guillermo 9/30/2022,6.28.22-CSD-1,75.5,76.5,6/28/22,Tanner Frank,"loose rocks with nice liverworts from CSD, includes an individually wrapped conchostracan from the same place",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-95,CSD-95c,9/29/22,Tanner Frank,specimen,,,,,,No,NoC,NoC,1,76,circular cuticle; collected by Liuliu 9/22/22,1,x,CSD-22-B,~6,105µm,7/27/22,7/29/22,8/3/22,2,5,0,"thin, dark grey-green shale pieces with some yellowy and rusty spots; very nice ostracods; shiny surface liverworts","dissolved quickly, lots of plant material and sediment",large liverworts,**smaller liverworts but lots of arthropod frags including fairy shrimp bits! Including setaceous endites; articulated arthropod walking leg with spines and macrosetal socket; collected by Guillermo 9/30/2022,6.28.22-CSD-1,75.5,76.5,6/28/22,Tanner Frank,"loose rocks with nice liverworts from CSD, includes an individually wrapped conchostracan from the same place",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-96,CSD-96,9/29/22,Tanner Frank,specimen,x,x,x,,,Va,Va4,Va4,2,76,clam shrimp; collected by Liuliu 9/22/22,1,x (needs more zoomed-in photos),CSD-22-B,~6,105µm,7/27/22,7/29/22,8/3/22,2,5,0,"thin, dark grey-green shale pieces with some yellowy and rusty spots; very nice ostracods; shiny surface liverworts","dissolved quickly, lots of plant material and sediment",large liverworts,**smaller liverworts but lots of arthropod frags including fairy shrimp bits! Including setaceous endites; articulated arthropod walking leg with spines and macrosetal socket; collected by Guillermo 9/30/2022,6.28.22-CSD-1,75.5,76.5,6/28/22,Tanner Frank,"loose rocks with nice liverworts from CSD, includes an individually wrapped conchostracan from the same place",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-99,CSD-99,10/5/22,Tanner Frank,specimen,x,,,,,Ap,ApW,ApW1,3,76,articulated arthropod walking leg with spines and macrosetal socket; collected by Guillermo 9/30/2022,1,x,CSD-22-B,~6,105µm,7/27/22,7/29/22,8/3/22,2,5,0,"thin, dark grey-green shale pieces with some yellowy and rusty spots; very nice ostracods; shiny surface liverworts","dissolved quickly, lots of plant material and sediment",large liverworts,**smaller liverworts but lots of arthropod frags including fairy shrimp bits! Including setaceous endites; articulated arthropod walking leg with spines and macrosetal socket; collected by Guillermo 9/30/2022,6.28.22-CSD-1,75.5,76.5,6/28/22,Tanner Frank,"loose rocks with nice liverworts from CSD, includes an individually wrapped conchostracan from the same place",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-73,CSD-73a,8/30/22,Tanner Frank,specimen,x,,,,,Sp,SpT,SpT5,1,82,strand with small fine spines,1,x,CSD-22-C,7.58,?,8/8/22,8/15/22,8/24/22,7,9,0,"smooth greenish grey area with nice liverworts, other dark grey parts with just ostracods (mostly); other side has bifurcating (sporangia??)plants and fungi-like threads---unclear if prehistoric or modern, you can scrape them off with metal tool but that's also true of l.w. cuticle, and the threads are flush with rock like l.w. cuticle","left longer, was still lumpy (acid too weak?) seemed to break down somewhat in water when added to rinse",0,"degraded overall pieces of liverwort, but some nice spiky bits of cuticle including maxillary endite and ""tarsal claw""",6.27.22-CSD-3,80,84,6/27/22,Susan Tremblay,"liverwort and other plant bearing rocks collected by Susan, top of l.w. layer",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-73,CSD-73b,8/30/22,Tanner Frank,specimen,x,,,,,Sp,SpT,SpT1,2,82,semicircle with 3 larger flat spines,1,x,CSD-22-C,7.58,?,8/8/22,8/15/22,8/24/22,7,9,0,"smooth greenish grey area with nice liverworts, other dark grey parts with just ostracods (mostly); other side has bifurcating (sporangia??)plants and fungi-like threads---unclear if prehistoric or modern, you can scrape them off with metal tool but that's also true of l.w. cuticle, and the threads are flush with rock like l.w. cuticle","left longer, was still lumpy (acid too weak?) seemed to break down somewhat in water when added to rinse",0,"degraded overall pieces of liverwort, but some nice spiky bits of cuticle including maxillary endite and ""tarsal claw""",6.27.22-CSD-3,80,84,6/27/22,Susan Tremblay,"liverwort and other plant bearing rocks collected by Susan, top of l.w. layer",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-74,CSD-74a,8/30/22,Tanner Frank,specimen,x,x,,,,Ap,ApT,ApT5,2,82,"terminal end of a leg or claw (tarsal ""finger"")",1,x,CSD-22-C,7.58,?,8/8/22,8/15/22,8/24/22,7,9,0,"smooth greenish grey area with nice liverworts, other dark grey parts with just ostracods (mostly); other side has bifurcating (sporangia??)plants and fungi-like threads---unclear if prehistoric or modern, you can scrape them off with metal tool but that's also true of l.w. cuticle, and the threads are flush with rock like l.w. cuticle","left longer, was still lumpy (acid too weak?) seemed to break down somewhat in water when added to rinse",0,"degraded overall pieces of liverwort, but some nice spiky bits of cuticle including maxillary endite and ""tarsal claw""",6.27.22-CSD-3,80,84,6/27/22,Susan Tremblay,"liverwort and other plant bearing rocks collected by Susan, top of l.w. layer",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
