slide_name,specimen_name,date_slide_prepped,preparator,slide_type,arthropod_cuticle?,branchiopod_cuticle?,clamShrimp_cuticle?,plant-algal_cuticle?,other?,Morphotype,Preservation,Description/notes,no_specimens,Imaged,sample_name,Mass (g),Mesh,HF_date,Water_ date,Collection_date,acid_time,rinse_time,Inspection complete?,Notes_pre-maceration,Notes_duringmaceration,Notes_post-maceration,Notes_microscopeobservations,rock_name,base  from lower SS (cm),top from lower SS (cm),date_collected,collector,field_notes,locality_name,microsite_name,lat,long,rock_unit,site_notes
ST-29,ST-29b,4/10/23,Liuliu Gould,specimen,,,,,x,OrR,NA,degraded orbs,1,NA,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
ST-29,ST-29c,4/10/23,Liuliu Gould,specimen,,,,,x,OrR,NA,degraded orbs,1,NA,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
ST-29,ST-29d,4/10/23,Liuliu Gould,specimen,,,,,x,OrR,NA,degraded orbs,1,NA,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-281,CSD-281,4/10/23,Liuliu Gould,specimen,,,,,x,OrS3,1,scrap of spindle; 3/16/23,1,NA,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-282,CSD-282,4/10/23,Liuliu Gould,specimen,,,,,x,OrR,NA,spore; collected Layla 3/2/23,1,NA,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-283,CSD-283,4/10/23,Liuliu Gould,specimen,x,x,x,,,Va2,1,clam shrimp scrap w/ interesting texture,1,NA,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-286,CSD-286,4/10/23,Liuliu Gould,specimen,x,,,,,SpT1,2,multiple thorn-like spikes,1,NA,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-287,CSD-287a,4/11/23,Jamie Hernandez,specimen,,,,,x,OrR2,NA,2 clusters + cuticle scrap; collected Jamie 3/20/23,1,NA,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-287,CSD-287b,4/11/23,Jamie Hernandez,specimen,,,,,x,OrR3,NA,2 clusters + cuticle scrap; collected Jamie 3/20/23,1,NA,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-317,CSD-317,4/25/23,Jamie Hernandez,specimen,x,x,x,,,U,NA,clam shrimp scrap?; jamie 3/15/23,1,NA,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-105,CSD-105,10/11/22,Ronaldo Monroy,specimen,,,,x,,PhL?,NA,branching liverwort midrib; collected 9/23 by Ronaldo,1,NA,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-129,CSD-129a,11/2/22,Liuliu Gould,specimen,x,x,,,,OrF1,2,"two frisbee kites, one is a partial specimen; no tails; collected by Liuliu 10/27/2022",1,NA,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-129,CSD-129b,11/2/22,Liuliu Gould,specimen,x,x,,,,OrF1,2,"two frisbee kites, one is a partial specimen; no tails; collected by Liuliu 10/27/2022",1,NA,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-132,CSD-132,11/2/22,Liuliu Gould,specimen,x,x,x,,,Va2,1,scrap of clam shrimp valve; Liuliu collected 10/27/2022,1,NA,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-133,CSD-133,11/2/22,Liuliu Gould,specimen,x,x,x,,,Va3,NA,Partial clam shrimp valve; broken during slide prep; Liuliu collected 10/27/2022,1,NA,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-149,CSD-149,11/7/22,Liuliu Gould,specimen,x,x,,,,TrP1,NA,tergopleura; collected liuliu 10/31/2022,1,NA,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-152,CSD-152a,11/7/22,Liuliu Gould,specimen,x,x,x,,,Va3,NA,multiple pieces of clam shrimp; collected liuliu 10/31/2022,1,NA,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-152,CSD-152b,11/7/22,Liuliu Gould,specimen,x,x,x,,,Va2,NA,multiple pieces of clam shrimp; collected liuliu 10/31/2022,1,NA,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-152,CSD-152c,11/7/22,Liuliu Gould,specimen,x,x,x,,,Va1,NA,multiple pieces of clam shrimp; collected liuliu 10/31/2022,1,NA,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-152,CSD-152d,11/7/22,Liuliu Gould,specimen,x,x,x,,,Va,NA,multiple pieces of clam shrimp; collected liuliu 10/31/2022,1,NA,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-152,CSD-152e,11/7/22,Liuliu Gould,specimen,x,x,x,,,Va,NA,multiple pieces of clam shrimp; collected liuliu 10/31/2022,1,NA,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-152,CSD-152f,11/7/22,Liuliu Gould,specimen,x,x,x,,,Va,NA,multiple pieces of clam shrimp; collected liuliu 10/31/2022,1,NA,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-153,CSD-153,11/7/22,Liuliu Gould,specimen,x,x,x,,,Va3,NA,clam shrimp? With very defined growth lines / segments; collected liuliu 10/31/2022,1,NA,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-154,CSD-154,11/7/22,Liuliu Gould,specimen,x,x,x,,,Va,NA,clam shrimp mostly complete cuticle; collected Liuliu 11/3/2022,1,NA,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-155,CSD-155,11/7/22,Liuliu Gould,specimen,x,x,x,,,Va,NA,clam shrimp mostly complete cuticle; collected Liuliu 11/3/2022,1,NA,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-156,CSD-156,11/7/22,Liuliu Gould,specimen,x,x,x,,,Va2,1,clam shrimp scrap; liuliu collected 11/3/2022,1,NA,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-157,CSD-157,11/7/22,Liuliu Gould,specimen,x,x,x,,,Va,1,clam shrimp scrap; liuliu collected 11/3/2022,1,NA,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-158,CSD-158,11/7/22,Liuliu Gould,specimen,,,,,x,No,NA,partial node?; liuliu collected 11/3/2022,1,NA,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-159,CSD-159,11/7/22,Liuliu Gould,specimen,,,,,,U,NA,cuticle scrap; liuliu collected 11/3/2022,1,NA,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
CSD-163,CSD-163,11/9/22,Liuliu Gould,specimen,x,,,,,Sp,1,segmented cuticle small part; guillermo collected 10/28,1,NA,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021"
